"job_id","job_title_short","job_location","name","job_work_from_home","salary_year_avg"
318830,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"82000.0"
5174,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"82000.0"
463381,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"82000.0"
223644,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"81500.0"
1638787,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"81500.0"
1436603,"Data Analyst","Anywhere","New York State Office of the Attorney General",True,"81047.0"
606788,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"81000.0"
143947,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"81000.0"
980665,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"81000.0"
413083,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"81000.0"
1025744,"Data Analyst","Anywhere","InsideHigherEd",True,"80740.0"
1049953,"Data Analyst","Anywhere","California State University",True,"80500.0"
1472332,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"80500.0"
670376,"Data Analyst","Anywhere","Get It Recruit - Finance",True,"80500.0"
711091,"Data Analyst","Anywhere","Automobile Club of Southern California",True,"80250.0"
1354750,"Data Analyst","Anywhere","Coders Data",True,"80000.0"
564679,"Data Analyst","Anywhere","Coders Data",True,"80000.0"
483152,"Data Analyst","Anywhere","New World Now LLC",True,"80000.0"
1434052,"Data Analyst","Anywhere","FutureNET",True,"80000.0"
566131,"Data Analyst","Anywhere","Medix Technology",True,"80000.0"
1333002,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"80000.0"
690454,"Data Analyst","Anywhere","Gravy Analytics",True,"80000.0"
1236616,"Data Analyst","Anywhere","Peraton",True,"80000.0"
1075985,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"80000.0"
940759,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"80000.0"
550113,"Data Analyst","Anywhere","Motion Recruitment",True,"80000.0"
664113,"Data Analyst","Anywhere","CrowdStrike",True,"80000.0"
794255,"Data Analyst","Anywhere","ATR International",True,"80000.0"
6083,"Data Analyst","Anywhere","EUCON AMERICAS LLC",True,"80000.0"
911869,"Data Analyst","Anywhere","CBRE",True,"80000.0"
319413,"Data Analyst","Anywhere","Coders Data",True,"80000.0"
276098,"Data Analyst","Anywhere","HighGround",True,"80000.0"
519106,"Data Analyst","Anywhere","Itemize Corp.",True,"80000.0"
430789,"Data Analyst","Anywhere","Get It Recruit - Technology",True,"79968.0"
1801810,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"79500.0"
36488,"Data Analyst","Anywhere","Texas Workforce Commission",True,"79415.5"
401772,"Data Analyst","Anywhere","Teacher Retirement System of Texas",True,"79060.5"
189043,"Data Analyst","Anywhere","Apex Systems",True,"79000.0"
59423,"Data Analyst","Anywhere","Get It Recruit - Healthcare",True,"78040.0"
1723219,"Data Analyst","Anywhere","Visual Connections, LLC",True,"78000.0"
502625,"Data Analyst","Anywhere","Simplex.",True,"77500.0"
1745486,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"77500.0"
435726,"Data Analyst","Anywhere","JDC",True,"77500.0"
1600670,"Data Analyst","Anywhere","Get It Recruit - Finance",True,"77500.0"
397963,"Data Analyst","Anywhere","Coders Data",True,"77500.0"
1311958,"Data Analyst","Anywhere","Get It Recruit - Administrative",True,"77500.0"
704236,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"77500.0"
1101994,"Data Analyst","Anywhere","NBCUniversal",True,"77500.0"
1236681,"Data Analyst","Anywhere","Simplex",True,"77500.0"
1379514,"Data Analyst","Anywhere","Wilbur-Ellis Company",True,"77350.0"
974504,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"77000.0"
411881,"Data Analyst","Anywhere","Get It Recruit - Healthcare",True,"76842.0"
1500082,"Data Analyst","Anywhere","Get It Recruit - Healthcare",True,"76783.0"
487133,"Data Analyst","Anywhere","Get It Recruit - Healthcare",True,"76559.0"
558598,"Data Analyst","Anywhere","Invitae",True,"76500.0"
1219618,"Data Analyst","Anywhere","Stride inc",True,"76364.5"
959874,"Data Analyst","Anywhere","Get It Recruit - Healthcare",True,"76007.0"
164596,"Data Analyst","Anywhere","Get It Recruit - Healthcare",True,"76007.0"
1259256,"Data Analyst","Anywhere","Get It Recruit - Transportation",True,"76000.0"
757196,"Data Analyst","Anywhere","UiPath",True,"76000.0"
371461,"Data Analyst","Anywhere","Get It Recruit - Marketing",True,"75566.0"
1068141,"Data Analyst","Anywhere","ServiceTitan",True,"75500.0"
1365513,"Data Analyst","Anywhere","Teacher Retirement System of Texas",True,"75296.0"
368638,"Data Analyst","Anywhere","Memorial Sloan Kettering Cancer Center",True,"75250.0"
1517483,"Data Analyst","Anywhere","KodeKloud",True,"75000.0"
1321085,"Data Analyst","Anywhere","Patterned Learning AI",True,"75000.0"
210881,"Data Analyst","Anywhere","CyberCoders",True,"75000.0"
156786,"Data Analyst","Anywhere","Patterned Learning AI",True,"75000.0"
240037,"Data Analyst","Anywhere","Get It Recruit - Hospitality",True,"75000.0"
257140,"Data Analyst","Anywhere","Veeva Systems",True,"75000.0"
341807,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"75000.0"
1065749,"Data Analyst","Anywhere","Chicken of the Sea",True,"75000.0"
1241014,"Data Analyst","Anywhere","Health Choice Network",True,"75000.0"
1170721,"Data Analyst","Anywhere","Patterned Learning AI",True,"75000.0"
764861,"Data Analyst","Anywhere","Chicken of the Sea",True,"75000.0"
1461191,"Data Analyst","Anywhere","Zunch Staffing",True,"75000.0"
1406540,"Data Analyst","Anywhere","Beyond 12",True,"75000.0"
1210145,"Data Analyst","Anywhere","Health Choice Network",True,"75000.0"
221984,"Data Analyst","Anywhere","MaryRuth's",True,"75000.0"
555049,"Data Analyst","Anywhere","Engage Partners Inc.",True,"75000.0"
479282,"Data Analyst","Anywhere","hackajob",True,"75000.0"
193923,"Data Analyst","Anywhere","Get It Recruit - Transportation",True,"75000.0"
1513802,"Data Analyst","Anywhere","In Technology Group Inc (US)",True,"75000.0"
813827,"Data Analyst","Anywhere","Southern California University",True,"74500.0"
47248,"Data Analyst","Anywhere","NCUA",True,"74224.5"
425984,"Data Analyst","Anywhere","Get It Recruit - Healthcare",True,"74049.0"
1726747,"Data Analyst","Anywhere","Applied Engineering Management Corporation",True,"74000.0"
1338279,"Data Analyst","Anywhere","Retriever Medial Dental Payments LLC",True,"74000.0"
669824,"Data Analyst","Anywhere","Get It Recruit - Healthcare",True,"73696.0"
1553132,"Data Analyst","Anywhere","Get It Recruit - Healthcare",True,"73631.0"
769341,"Data Analyst","Anywhere","Center for Open Science",True,"73000.0"
1395633,"Data Analyst","Anywhere","Get It Recruit - Finance",True,"73000.0"
1684855,"Data Analyst","Anywhere","Every Body Texas",True,"72500.0"
621498,"Data Analyst","Anywhere","Global Healthcare Exchange, Inc.",True,"72500.0"
1583314,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"72500.0"
1446024,"Data Analyst","Anywhere","CharterUP",True,"72500.0"
93604,"Data Analyst","Anywhere","Bluesight",True,"72500.0"
468876,"Data Analyst","Anywhere","Coda Staffing",True,"72500.0"
1262610,"Data Analyst","Anywhere","Insight Global",True,"72500.0"
360331,"Data Analyst","Anywhere","CACI International Inc",True,"72450.0"
432310,"Data Analyst","Anywhere","Get It Recruit - Transportation",True,"72000.0"
361990,"Data Analyst","Anywhere","CVS Health",True,"71850.0"
1698696,"Data Analyst","Anywhere","CVS Health",True,"71850.0"
897644,"Data Analyst","Anywhere","CVS Health",True,"71850.0"
225308,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"71000.0"
1096460,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"70500.0"
442024,"Data Analyst","Anywhere","Coda Search│Staffing",True,"70000.0"
1128522,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"70000.0"
1109298,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"70000.0"
50512,"Data Analyst","Anywhere","AdelFi",True,"70000.0"
1473524,"Data Analyst","Anywhere","Partnership Employment",True,"70000.0"
134039,"Data Analyst","Anywhere","Class Action Capital Recovery LLC",True,"70000.0"
1527329,"Data Analyst","Anywhere","Zelo Digital Recruitment",True,"70000.0"
339742,"Data Analyst","Anywhere","Kermit",True,"70000.0"
1397514,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"70000.0"
683865,"Data Analyst","Anywhere","Global Accounting Network",True,"70000.0"
723713,"Data Analyst","Anywhere","Amplified Sourcing",True,"70000.0"
1264889,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"70000.0"
330595,"Data Analyst","Anywhere","Ohio Shared Information Services Inc",True,"70000.0"
1717917,"Data Analyst","Anywhere","Taylor",True,"70000.0"
539154,"Data Analyst","Anywhere","Pentasia",True,"70000.0"
1625061,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"70000.0"
482909,"Data Analyst","Anywhere","Diversified",True,"69500.0"
297571,"Data Analyst","Anywhere","Ambry Genetics Corporation",True,"69000.0"
605922,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"67500.0"
38696,"Data Analyst","Anywhere","Insight Global",True,"67500.0"
1400357,"Data Analyst","Anywhere","AllianceChicago",True,"67500.0"
243487,"Data Analyst","Anywhere","CyberCoders",True,"67500.0"
618426,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"67500.0"
60732,"Data Analyst","Anywhere","iTalent Digital",True,"67500.0"
534826,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"67500.0"
1010619,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"66500.0"
871527,"Data Analyst","Anywhere","Ascension",True,"65062.3984375"
946898,"Data Analyst","Anywhere","Patterned Learning AI",True,"65000.0"
1403912,"Data Analyst","Anywhere","Patterned Learning AI",True,"65000.0"
1334734,"Data Analyst","Anywhere","Patterned Learning AI",True,"65000.0"
604011,"Data Analyst","Anywhere","Patterned Learning AI",True,"65000.0"
394469,"Data Analyst","Anywhere","Patterned Learning AI",True,"65000.0"
384112,"Data Analyst","Anywhere","Patterned Learning AI",True,"65000.0"
179983,"Data Analyst","Anywhere","24 Seven Talent",True,"65000.0"
466817,"Data Analyst","Anywhere","Aquent Studios",True,"65000.0"
1596146,"Data Analyst","Anywhere","Insight Global",True,"65000.0"
1812494,"Data Analyst","Anywhere","Bright Power",True,"65000.0"
450752,"Data Analyst","Anywhere","Mothership Strategies, LLC",True,"65000.0"
1705282,"Data Analyst","Anywhere","Insight Global",True,"65000.0"
1463732,"Data Analyst","Anywhere","Insight Global",True,"65000.0"
1785615,"Data Analyst","Anywhere","Patterned Learning AI",True,"65000.0"
1441940,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"65000.0"
1538266,"Data Analyst","Anywhere","Express Employment Professionals",True,"65000.0"
549336,"Data Analyst","Anywhere","Get It Recruit - Administrative",True,"65000.0"
262937,"Data Analyst","Anywhere","Citron IT, Inc.",True,"65000.0"
1526157,"Data Analyst","Anywhere","Monterey Park Auto Body Inc",True,"63991.0"
510271,"Data Analyst","Anywhere","Get It Recruit - Healthcare",True,"63594.0"
1566988,"Data Analyst","Anywhere","VetJobs & Military Spouse Jobs",True,"63000.0"
376277,"Data Analyst","Anywhere","Crescentia GTS",True,"62500.0"
1301761,"Data Analyst","Anywhere","Kaye/Bassman International",True,"62500.0"
43776,"Data Analyst","Anywhere","Kaye/Bassman International",True,"62500.0"
1650439,"Data Analyst","Anywhere","McAllister & Quinn, LLC",True,"62500.0"
329855,"Data Analyst","Anywhere","Aegon",True,"62500.0"
132241,"Data Analyst","Anywhere","CuraLinc Healthcare",True,"62500.0"
553921,"Data Analyst","Anywhere","Get It Recruit - Transportation",True,"62500.0"
1513216,"Data Analyst","Anywhere","Ryder System",True,"62500.0"
215071,"Data Analyst","Anywhere","OZ",True,"62500.0"
272662,"Data Analyst","Anywhere","Neurons Lab",True,"62000.0"
634102,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"62000.0"
955933,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"60500.0"
1579976,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"60500.0"
179907,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"60000.0"
163009,"Data Analyst","Anywhere","Get It Recruit - Marketing",True,"60000.0"
212308,"Data Analyst","Anywhere","El Buen Samaritano",True,"60000.0"
1009250,"Data Analyst","Anywhere","eStaffing Inc.",True,"60000.0"
697068,"Data Analyst","Anywhere","Kaye/Bassman International, Corp.",True,"60000.0"
143739,"Data Analyst","Anywhere","TalentKompass Deutschland",True,"60000.0"
1424729,"Data Analyst","Anywhere","BLUE STORM ASSOCIATES INC",True,"60000.0"
1431520,"Data Analyst","Anywhere","Jumpvine",True,"60000.0"
286007,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"60000.0"
333817,"Data Analyst","Anywhere","University of North Texas Health Science Center",True,"60000.0"
1138427,"Data Analyst","Anywhere","Aflac, Incorporated",True,"60000.0"
616124,"Data Analyst","Anywhere","Get It Recruit - Finance",True,"60000.0"
758435,"Data Analyst","Anywhere","SHI International Corp.",True,"60000.0"
719006,"Data Analyst","Anywhere","Suncoast Credit Union",True,"59500.0"
1117967,"Data Analyst","Anywhere","Ryder System",True,"59000.0"
489565,"Data Analyst","Anywhere","Ryder System",True,"59000.0"
1091264,"Data Analyst","Anywhere","Webstaurant Store",True,"58000.0"
863378,"Data Analyst","Anywhere","Insight Global",True,"58000.0"
441975,"Data Analyst","Anywhere","FiberFirst",True,"57500.0"
785489,"Data Analyst","Anywhere","Stafford Consulting Company, Inc.",True,"57500.0"
346462,"Data Analyst","Anywhere","The Difference Card",True,"57500.0"
1635949,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"57500.0"
739541,"Data Analyst","Anywhere","Ascendo Resources",True,"57300.0"
1598725,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"55500.0"
562116,"Data Analyst","Anywhere","JARBO Employment Group",True,"55000.0"
837423,"Data Analyst","Anywhere","State of Georgia",True,"55000.0"
486466,"Data Analyst","Anywhere","WALGREENS",True,"54540.0"
198826,"Data Analyst","Anywhere","University of South Florida",True,"53000.0"
74841,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"52500.0"
902110,"Data Analyst","Anywhere","Phoenix Capital Group Holdings LLC",True,"52500.0"
862094,"Data Analyst","Anywhere","Kaye/Bassman International",True,"52500.0"
1203514,"Data Analyst","Anywhere","Acosta, Inc.",True,"52500.0"
667237,"Data Analyst","Anywhere","Fitsoftware OU",True,"52500.0"
1049427,"Data Analyst","Anywhere","Spark451 Inc.",True,"52000.0"
642310,"Data Analyst","Anywhere","University of Maryland, Baltimore",True,"51500.0"
1073885,"Data Analyst","Anywhere","Jacksonville",True,"51059.0"
44448,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"51000.0"
1086455,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"50500.0"
269335,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"50000.0"
1672776,"Data Analyst","Anywhere","Get It Recruit - Administrative",True,"50000.0"
1278164,"Data Analyst","Anywhere","Get It Recruit - Transportation",True,"50000.0"
522407,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"50000.0"
587906,"Data Analyst","Anywhere","Makana Technologies",True,"50000.0"
1605573,"Data Analyst","Anywhere","Allied Technologies & Consulting",True,"48500.0"
1262617,"Data Analyst","Anywhere","Ali Awad Law, P.C.",True,"47500.0"
42319,"Data Analyst","Anywhere","Insight Global",True,"47500.0"
229128,"Data Analyst","Anywhere","Men's Health Clinic (MHC)",True,"47500.0"
1619146,"Data Analyst","Anywhere","Get It Recruit - Administrative",True,"46500.0"
473213,"Data Analyst","Anywhere","U.S. Wire and Cable Company/ Flexon Industries",True,"42500.0"
512966,"Data Analyst","Anywhere","BayOne Solutions",True,"41000.0"
663127,"Data Analyst","Anywhere","owl.co",True,"40000.0"
994565,"Data Analyst","Anywhere","Get It Recruit - Administrative",True,"39000.0"
1349849,"Data Analyst","Anywhere","Get It Recruit - Information Technology",True,"36000.0"
1178688,"Data Analyst","Anywhere","Jobmatchingpartner Ltd",True,"35000.0"
216489,"Data Analyst","Anywhere","ED-Energy Storage & Distributed R",True,"25000.0"
